,url,address,neighborhood,rent,beds,baths
8536,https://www.renthop.com/listings/20-waterside-plaza/10/15646020,"20 Waterside Plaza, Apt 10","Kips Bay, Midtown Manhattan, Manhattan","$4,400",2_Bed,2_Bath
8537,https://www.renthop.com/listings/east-61st-street/3/15717347,East 61st Street,"Lenox Hill, Upper East Side, Upper Manhattan, Manhattan","$6,250",2_Bed,2_Bath
8538,https://www.renthop.com/listings/86-25-116th-st/2/15719635,"86-25 116th St, Apt 2","Richmond Hill, Southwestern Queens, Queens","$1,600",1_Bed,1_Bath
8539,https://www.renthop.com/listings/409-east-81st-st/na/15647002,409 East 81st St,"Yorkville, Upper East Side, Upper Manhattan, Manhattan","$2,600",Studio,1_Bath
8540,https://www.renthop.com/listings/160-west-24th-st/na/15715639,160 West 24th St,"Chelsea, Midtown Manhattan, Manhattan","$7,658",2_Bed,2_Bath
8541,https://www.renthop.com/listings/washington-street/6/15608068,Washington Street,"West Village, Downtown Manhattan, Manhattan","$4,000",1_Bed,1_Bath
8542,https://www.renthop.com/listings/west-50th-street/b2fe/15695741,West 50th Street,"Hell's Kitchen, Midtown Manhattan, Manhattan","$2,075",1_Bed,1_Bath
8543,https://www.renthop.com/listings/broadway/b11b/15485028,Broadway,"Manhattanville, West Harlem, Upper Manhattan, Manhattan","$1,995",Studio,1_Bath
8544,https://www.renthop.com/listings/146-south-4th-street/4f/15766495,"146 South 4th Street, Apt 4F","Williamsburg, Northern Brooklyn, Brooklyn","$2,800",Studio,1_Bath
8545,https://www.renthop.com/listings/2-gold-st/ph04/15764857,"2 Gold St., Apt PH04","Financial District, Downtown Manhattan, Manhattan","$7,990",3_Bed,2_Bath
8546,https://www.renthop.com/listings/19-dutch-street/18i/15740966,"19 Dutch Street, Apt 18I","Financial District, Downtown Manhattan, Manhattan","$4,770",1_Bed,1_Bath
8547,https://www.renthop.com/listings/east-18th-street/7-m/15656096,East 18th Street,"Gramercy Park, Midtown Manhattan, Manhattan","$5,995",2_Bed,2_Bath
8548,https://www.renthop.com/listings/east-116th-street/3c/15774918,East 116th Street,"East Harlem, Upper Manhattan, Manhattan","$2,295",1_Bed,1_Bath
8549,https://www.renthop.com/listings/west-60s-and-amsterdam-ave/3395/15593467,West 60s and Amsterdam Ave ,"Lincoln Square, Upper West Side, Upper Manhattan, Manhattan","$3,395",Studio,1_Bath
8550,https://www.renthop.com/listings/st-nicholas-ave/4g/15768984,St. Nicholas Ave,"Central Harlem, Upper Manhattan, Manhattan","$2,550",2_Bed,1_Bath
8551,https://www.renthop.com/listings/8th-ave-and-west-53-street/4o/15510812,8th Ave and West 53 street,"Theater District, Midtown Manhattan, Manhattan","$3,150",1_Bed,1_Bath
8552,https://www.renthop.com/listings/atlantic-avenue-and-pacific-street/2r/15764296,Atlantic Avenue and Pacific St...,"Weeksville, Crown Heights, Central Brooklyn, Brooklyn","$2,000",2_Bed,1_Bath
8553,https://www.renthop.com/listings/312-devoe-st/na/15757363,312 Devoe St,"East Williamsburg, Williamsburg, Northern Brooklyn, Brooklyn","$2,850",1_Bed,1_Bath
8554,https://www.renthop.com/listings/beautiful-renovated-1br-sunnyside-apartment/na/15776693,Beautiful Renovated 1BR Sunnys...,"Sunnyside, Long Island City, Northwestern Queens, Queens","$2,475",1_Bed,1_Bath
8555,https://www.renthop.com/listings/180-west-20th-st/na/15737441,180 West 20th St,"Chelsea, Midtown Manhattan, Manhattan","$7,265",2_Bed,2_Bath
8556,https://www.renthop.com/listings/145-east-16th-st/na/15672411,145 East 16th St,"Gramercy Park, Midtown Manhattan, Manhattan","$11,500",4_Bed,4_Bath
8557,https://www.renthop.com/listings/west-street/16h/15364374,West Street,"Financial District, Downtown Manhattan, Manhattan","$2,838",Studio,1_Bath
8558,https://www.renthop.com/listings/broadway/a6j/15483627,Broadway,"Manhattanville, West Harlem, Upper Manhattan, Manhattan","$1,950",Studio,_1_Bath
8559,https://www.renthop.com/listings/410-west-53rd-street/116/15474345,"410 West 53rd Street, Apt 116","Hell's Kitchen, Midtown Manhattan, Manhattan","$4,085",Studio,1_Bath
8560,https://www.renthop.com/listings/lexington-avenue/3b/15741140,Lexington Avenue,"Upper East Side, Upper Manhattan, Manhattan","$4,950",3_Bed,1_Bath
8561,https://www.renthop.com/listings/10-jones-st/na/15639025,10 Jones St,"West Village, Downtown Manhattan, Manhattan","$4,325",1_Bed,1_Bath
8562,https://www.renthop.com/listings/656-10-th-street/1/15682400,656 10 th street,"Wingate, East Flatbush, Central Brooklyn, Brooklyn","$5,400",3_Bed,2_Bath
8563,https://www.renthop.com/listings/555-10th-avenue/28i/15056840,"555 10th Avenue, Apt 28I","Hell's Kitchen, Midtown Manhattan, Manhattan","$4,250",1_Bed,1_Bath
8564,https://www.renthop.com/listings/west-54-st-9-ave/na/9168652,WEST 54 ST & 9 AVE ,"Hell's Kitchen, Midtown Manhattan, Manhattan","$1,933",Studio,1_Bath
8565,https://www.renthop.com/listings/40-ludlow-street/8/15574247,"40 Ludlow Street, Apt 8","Chinatown, Downtown Manhattan, Manhattan","$3,000",Studio,1_Bath
8566,https://www.renthop.com/listings/west-30th-street/na/15311995,West 30th Street,"Chelsea, Midtown Manhattan, Manhattan","$3,400",2_Bed,1_Bath
8567,https://www.renthop.com/listings/901-washington-avenue-11m/11m/15668806,"901 Washington Avenue, Apt 11M...","Crown Heights, Central Brooklyn, Brooklyn","$3,115",2_Bed,2_Bath
8568,https://www.renthop.com/listings/280-e-2nd-st/2-11a/15719253,"280 E 2nd St., Apt 211A","Alphabet City, East Village, Downtown Manhattan, Manhattan","$2,895",1_Bed,1_Bath
8569,https://www.renthop.com/listings/141-east-56th-street/11a/15761118,"141 East 56th Street, Apt 11A","Midtown East, Midtown Manhattan, Manhattan","$4,600",2_Bed,1_Bath
8570,https://www.renthop.com/listings/321-wythe-avenue/806/15136261,"321 Wythe Avenue, Apt 806","Williamsburg, Northern Brooklyn, Brooklyn","$4,308",2_Bed,1_Bath
8571,https://www.renthop.com/listings/395-leonard-st/na/15776250,395 Leonard St,"Williamsburg, Northern Brooklyn, Brooklyn","$3,575",1_Bed,1_Bath
8572,https://www.renthop.com/listings/avenue-b/2r/15721989,Avenue B,"Alphabet City, East Village, Downtown Manhattan, Manhattan","$3,965",2_Bed,1_Bath
8573,https://www.renthop.com/listings/west-88th-st-and-central-park-west/2a/15595810,west 88th st and central park ...,"Upper West Side, Upper Manhattan, Manhattan","$3,071",1_Bed,1_Bath
8574,https://www.renthop.com/listings/east-25th-street/r10-fx415-/15167219,East 25th Street,"Kips Bay, Midtown Manhattan, Manhattan","$6,800",3_Bed,2_Bath
8575,https://www.renthop.com/listings/201-east-87th-street/5p/15690477,"201 East 87th Street, Apt 5P","Yorkville, Upper East Side, Upper Manhattan, Manhattan","$7,695",3_Bed,2_Bath
8576,https://www.renthop.com/listings/w-55th-st/4f/15389160,W 55th St.,"Hell's Kitchen, Midtown Manhattan, Manhattan","$3,495",2_Bed,1_Bath
8577,https://www.renthop.com/listings/west-45th-street/4g/15702477,West 45th Street,"Hell's Kitchen, Midtown Manhattan, Manhattan","$2,775",1_Bed,1_Bath
8578,https://www.renthop.com/listings/88-prince-st/na/15630774,88 Prince St,"SoHo, Downtown Manhattan, Manhattan","$14,000",3_Bed,2_Bath
8579,https://www.renthop.com/listings/125-parkside-ave/na/15543398,125 Parkside Ave #6l (scope),"Flatbush, Central Brooklyn, Brooklyn","$4,900",2_Bed,2_Bath
8580,https://www.renthop.com/listings/east-71st-street/8d/15650957,East 71st Street,"Upper East Side, Upper Manhattan, Manhattan","$5,650",2_Bed,2_Bath
8581,https://www.renthop.com/listings/651-classon-ave/3d/15718979,"651 Classon Ave, Apt 3D","Crown Heights, Central Brooklyn, Brooklyn","$2,725",3_Bed,1_Bath
8582,https://www.renthop.com/listings/107-sullivan-st/21/15634199,"107 Sullivan St, Apt 21","SoHo, Downtown Manhattan, Manhattan","$2,995",1_Bed,1_Bath
8583,https://www.renthop.com/listings/w-45th-st/1b/15774990,W 45th St.,"Hell's Kitchen, Midtown Manhattan, Manhattan","$3,265",2_Bed,1_Bath
8584,https://www.renthop.com/listings/41-riverside-terrace/3503/15766702,"41 Riverside Terrace, Apt 3503...","Upper West Side, Upper Manhattan, Manhattan","$4,300",1_Bed,1_Bath
8585,https://www.renthop.com/listings/west-21st-street/ph-a/15433766,West 21st Street,"Chelsea, Midtown Manhattan, Manhattan","$7,490",2_Bed,2_Bath
8586,https://www.renthop.com/listings/60-80-myrtle-ave/na/15763986,60-80 Myrtle Ave,"Ridgewood, Northwestern Queens, Queens","$3,499",3_Bed,2_Bath
8587,https://www.renthop.com/listings/east-29th-street/28e/15721660,East 29th Street,"NoMad, Midtown Manhattan, Manhattan","$7,295",2_Bed,2_Bath
8588,https://www.renthop.com/listings/ocean-drive/3/15641291,Ocean drive,"Coney Island, Southern Brooklyn, Brooklyn","$2,450",1_Bed,1_Bath
8589,https://www.renthop.com/listings/300-north-end-avenue/7f/15260801,"300 North End Avenue, Apt 7F","Battery Park City, Downtown Manhattan, Manhattan","$7,350",2_Bed,2_Bath
8590,https://www.renthop.com/listings/220-18th-street/duplex/15674664,"220 18th Street, Apt DUPLEX","Greenwood Heights, South Brooklyn, Brooklyn","$3,000",2_Bed,1_Bath
8591,https://www.renthop.com/listings/45-west-34th-street/23b/15443291,"45 West 34th Street, Apt 23B","Koreatown, Midtown Manhattan, Manhattan","$4,550",3_Bed,1_Bath
8592,https://www.renthop.com/listings/70-pine-st/na/13031446,70 Pine St,"Financial District, Downtown Manhattan, Manhattan","$8,245",3_Bed,2_Bath
8593,https://www.renthop.com/listings/140-riverside-boulevard/na/15426722,140 Riverside Boulevard,"Lincoln Square, Upper West Side, Upper Manhattan, Manhattan","$7,304",2_Bed,2_Bath
8594,https://www.renthop.com/listings/30-lincoln-pl/na/15218111,30 Lincoln Pl,"Lincoln Square, Upper West Side, Upper Manhattan, Manhattan","$7,695",2_Bed,2_Bath
8595,https://www.renthop.com/listings/east-63rd-st/na/15482851, East 63rd St,"Upper East Side, Upper Manhattan, Manhattan","$3,495",1_Bed,1_Bath
8596,https://www.renthop.com/listings/wall-street/2i/15389235,Wall Street,"Financial District, Downtown Manhattan, Manhattan","$3,479",1_Bed,1_Bath
8597,https://www.renthop.com/listings/clermont-avenue/804/15753492,Clermont Avenue,"Clinton Hill, Northwestern Brooklyn, Brooklyn","$3,285",1_Bed,1_Bath
8598,https://www.renthop.com/listings/53-ludlow-street/16/10665812,"53 Ludlow Street, Apt 16","Chinatown, Downtown Manhattan, Manhattan","$3,295",2_Bed,1_Bath
8599,https://www.renthop.com/listings/gold-street/ph12/15308350,Gold Street,"Financial District, Downtown Manhattan, Manhattan","$7,992",3_Bed,2_Bath
8600,https://www.renthop.com/listings/gold-street/ph12/15308350,Gold Street,"Financial District, Downtown Manhattan, Manhattan","$7,992",3_Bed,2_Bath
8601,https://www.renthop.com/listings/bank-christopher-washington/3h/15707845,Bank/Christopher/Washington ,"West Village, Downtown Manhattan, Manhattan","$3,200",Studio,1_Bath
8602,https://www.renthop.com/listings/west-30th-st/902/15771920,West 30th St,"Chelsea, Midtown Manhattan, Manhattan","$4,795",2_Bed,2_Bath
8603,https://www.renthop.com/listings/203-rivington-st/4l/15764931,"203 Rivington St., Apt 4L","Lower East Side, Downtown Manhattan, Manhattan","$4,300",3_Bed,2_Bath
8604,https://www.renthop.com/listings/750-columbus-avenue/na/15651286,750 Columbus Avenue,"Manhattan Valley, Upper West Side, Upper Manhattan, Manhattan","$3,840",1_Bed,1_Bath
8605,https://www.renthop.com/listings/w-79th-st/9f/11557540,W 79th st,"Upper West Side, Upper Manhattan, Manhattan","$6,200",2_Bed,2_Bath
8606,https://www.renthop.com/listings/west-52nd-street/1b/15745393,"458 West 52nd Street, Apt 1B","Hell's Kitchen, Midtown Manhattan, Manhattan","$2,850",1_Bed,1_Bath
8607,https://www.renthop.com/listings/410-west-53rd-st/na/15768880,410 West 53rd St,"Hell's Kitchen, Midtown Manhattan, Manhattan","$3,508",1_Bed,1_Bath
8608,https://www.renthop.com/listings/566-west-162nd-street-unit-53/53/15770135,"566 West 162nd Street, Apt #53...","Washington Heights, Upper Manhattan, Manhattan","$2,600",2_Bed,1_Bath
8609,https://www.renthop.com/listings/tenth-avenue/na/14845789,Tenth Avenue,"Hell's Kitchen, Midtown Manhattan, Manhattan","$7,100",2_Bed,2_Bath
8610,https://www.renthop.com/listings/35-32-30st/2/15739426,"35-32 30st, Apt 2","Astoria, Northwestern Queens, Queens","$2,500",2_Bed,1_Bath
8611,https://www.renthop.com/listings/58th-street-and-second-avenue/4g/15775054,58th Street and Second Avenue,"Midtown East, Midtown Manhattan, Manhattan","$4,999",1_Bed,1_Bath
8612,https://www.renthop.com/listings/greenwich-st/312/15775496,Greenwich St.,"West Village, Downtown Manhattan, Manhattan","$6,272",1_Bed,2_Bath
8613,https://www.renthop.com/listings/2310-bedford-ave/3d/15771901,"2310 Bedford Ave, Apt 3D","Flatbush, Central Brooklyn, Brooklyn","$2,820",4_Bed,2_Bath
8614,https://www.renthop.com/listings/70-w-37th-st/1418/15773547,"70 W 37th St, Apt 1418","Murray Hill, Midtown Manhattan, Manhattan","$4,177",1_Bed,1_Bath
8615,https://www.renthop.com/listings/amsterdam-and-west-148th-street/3a/14857345,Amsterdam and West 148th Stree...,"Hamilton Heights, West Harlem, Upper Manhattan, Manhattan","$2,600",2_Bed,1_Bath
8616,https://www.renthop.com/listings/809-prospect-place/1/15761155,"809 Prospect Place, Apt 1","Crown Heights, Central Brooklyn, Brooklyn","$6,250",3_Bed,3_Bath
8617,https://www.renthop.com/listings/679-48th-street/12/14282352,"679 48th Street, Apt 12","Sunset Park, South Brooklyn, Brooklyn","$1,850",1_Bed,1_Bath
8618,https://www.renthop.com/listings/kent-ave/618j/15710362,Kent Ave,"Williamsburg, Northern Brooklyn, Brooklyn","$4,859",2_Bed,2_Bath
8619,https://www.renthop.com/listings/95-horatio-st/na/15747747,95 Horatio St,"West Village, Downtown Manhattan, Manhattan","$7,838",2_Bed,2_Bath
8620,https://www.renthop.com/listings/250-e-50th-st/2a/15575133,"250 E 50th St., Apt 2A","Turtle Bay, Midtown East, Midtown Manhattan, Manhattan","$2,600",1_Bed,1_Bath
8621,https://www.renthop.com/listings/252-south-street/37d/15709222,"252 South Street, Apt 37D","Two Bridges, Downtown Manhattan, Manhattan","$6,246",2_Bed,2_Bath
8622,https://www.renthop.com/listings/financial-district-downtown-manhattan/323/14955713,"Financial District, Downtown M...","Financial District, Downtown Manhattan, Manhattan","$3,000",Studio,1_Bath
8623,https://www.renthop.com/listings/dutch-street/9a/15775362,Dutch Street,"Financial District, Downtown Manhattan, Manhattan","$4,246",1_Bed,1_Bath
8624,https://www.renthop.com/listings/150-west-58th-street/7c/15735760,"150 West 58th Street, Apt 7C","Theater District, Midtown Manhattan, Manhattan","$1,825",Room,1_Bath
8625,https://www.renthop.com/listings/41-riverside-terrace/2903/15766705,"41 Riverside Terrace, Apt 2903...","Upper West Side, Upper Manhattan, Manhattan","$4,150",1_Bed,1_Bath
8626,https://www.renthop.com/listings/crown-heights-brooklyn/4f/15719003, Crown Heights Brooklyn,"Crown Heights, Central Brooklyn, Brooklyn","$3,100",3_Bed,1_Bath
8627,https://www.renthop.com/listings/326-e-35th-st/52/15761238,"326 E 35th St., Apt 52*","Murray Hill, Midtown Manhattan, Manhattan","$3,495",2_Bed,1_Bath
8628,https://www.renthop.com/listings/450-west-42nd-street/29s/15437678,"450 West 42nd Street, Apt 29S","Hell's Kitchen, Midtown Manhattan, Manhattan","$4,989",1_Bed,1.5_Bath
8629,https://www.renthop.com/listings/w-52nd-st/5d/15699813,W 52nd St,"Theater District, Midtown Manhattan, Manhattan","$2,815",Studio,1_Bath
8630,https://www.renthop.com/listings/254-east-28th-st/2g/15689154,"254 East 28th St, Apt 2G","Flatbush, Central Brooklyn, Brooklyn","$2,695",3_Bed,2_Bath
8631,https://www.renthop.com/listings/688-washington-ave/na/15770336,688 Washington Ave,"Prospect Heights, Northwestern Brooklyn, Brooklyn","$2,650",1_Bed,1_Bath
8632,https://www.renthop.com/listings/2nd-ave/27ah/15757426,2nd Ave,"Kips Bay, Midtown Manhattan, Manhattan","$7,290",4_Bed,2_Bath
8633,https://www.renthop.com/listings/41-underhill-avenue/1b/15770108,"41 Underhill Avenue, Apt 1B","Prospect Heights, Northwestern Brooklyn, Brooklyn","$3,450",2_Bed,1_Bath
8634,https://www.renthop.com/listings/wall-street/na/14975450,wall street,"Financial District, Downtown Manhattan, Manhattan","$6,371",2_Bed,2_Bath
8635,https://www.renthop.com/listings/avenue-b/2/15687328, AVENUE B ,"Alphabet City, East Village, Downtown Manhattan, Manhattan","$5,495",3_Bed,2_Bath
8636,https://www.renthop.com/listings/spring-st/12/15774059,Spring St ,"SoHo, Downtown Manhattan, Manhattan","$3,995",2_Bed,1_Bath
8637,https://www.renthop.com/listings/534-east-85th-street/2f/15676942,"534 East 85th Street, Apt 2F","Yorkville, Upper East Side, Upper Manhattan, Manhattan","$2,675",1_Bed,1_Bath
8638,https://www.renthop.com/listings/333-86th-street/3d/15770193,"333 86th Street, Apt 3D","Bay Ridge, Southwestern Brooklyn, Brooklyn","$2,100",1_Bed,1_Bath
8639,https://www.renthop.com/listings/41-riverside-terrace/4007/15761908,"41 Riverside Terrace, Apt 4007...","Upper West Side, Upper Manhattan, Manhattan","$4,650",1_Bed,1_Bath
8640,https://www.renthop.com/listings/200-water-street/1414/15647895,"200 Water Street, Apt 1414","Financial District, Downtown Manhattan, Manhattan","$5,534",2_Bed,2_Bath
8641,https://www.renthop.com/listings/west-76th-street/3/15777862,West 76th Street,"Upper West Side, Upper Manhattan, Manhattan","$2,850",1_Bed,1_Bath
8642,https://www.renthop.com/listings/e-87th-st/7m/15455376,E 87th St.,"Yorkville, Upper East Side, Upper Manhattan, Manhattan","$3,025",Studio,1_Bath
8643,https://www.renthop.com/listings/170-amsterdam-avenue/na/15078373,170 Amsterdam Avenue,"Lincoln Square, Upper West Side, Upper Manhattan, Manhattan","$5,509",1_Bed,1_Bath
8644,https://www.renthop.com/listings/1420-york-ave-ny-10021/3g/15733897,"1420 York Ave ,ny 10021, Apt 3...","Upper East Side, Upper Manhattan, Manhattan","$2,500",1_Bed,1_Bath
8645,https://www.renthop.com/listings/261-14th-street/4d/15770189,"261 14th Street, Apt 4D","South Slope, Park Slope, South Brooklyn, Brooklyn","$2,700",2_Bed,1_Bath
8646,https://www.renthop.com/listings/310-greenwich-street/28a/15735017,"310 Greenwich Street, Apt 28A","Tribeca, Downtown Manhattan, Manhattan","$2,738",Studio,1_Bath
8647,https://www.renthop.com/listings/w-85th-st/25/15776665,W 85th St,"Upper West Side, Upper Manhattan, Manhattan","$3,000",2_Bed,1_Bath
8648,https://www.renthop.com/listings/225-10-jamaica-avenue/1/15579492,"22410 Jamaica Avenue, Apt 1","Queens Village, Southeastern Queens, Queens","$2,225",2_Bed,1_Bath
8649,https://www.renthop.com/listings/east-54th-street-between-1-2-avenues/5f/15764426,East 54th Street Between 1-2 A...,"Sutton Place, Midtown East, Midtown Manhattan, Manhattan","$2,275",Studio,1_Bath
8650,https://www.renthop.com/listings/west-18th/1fw/15773939,West 18th,"Chelsea, Midtown Manhattan, Manhattan","$2,350",Studio,1_Bath
8651,https://www.renthop.com/listings/w-end-ave/29g/15763074,W End Ave,"Lincoln Square, Upper West Side, Upper Manhattan, Manhattan","$6,435",2_Bed,2_Bath
8652,https://www.renthop.com/listings/w-20th-st/penthouse/12541137,W. 20th St.,"Chelsea, Midtown Manhattan, Manhattan","$6,950",2_Bed,2_Bath
8653,https://www.renthop.com/listings/395-leonard-st/na/15776232,395 Leonard St,"Williamsburg, Northern Brooklyn, Brooklyn","$3,469",1_Bed,1_Bath
8654,https://www.renthop.com/listings/second-avenue/5h/15749466,Second Avenue,"East Village, Downtown Manhattan, Manhattan","$2,750",Studio,1_Bath
8655,https://www.renthop.com/listings/180-west-20th-st/na/15693379,180 West 20th St,"Chelsea, Midtown Manhattan, Manhattan","$5,795",1_Bed,1_Bath
8656,https://www.renthop.com/listings/101-west-end-avenue/na/15747701,101 West End Avenue,"Lincoln Square, Upper West Side, Upper Manhattan, Manhattan","$9,055",2_Bed,2_Bath
8657,https://www.renthop.com/listings/1-bed-on-w-19th-street/na/15585865,250 W 19th Street,"Chelsea, Midtown Manhattan, Manhattan","$4,254",1_Bed,1_Bath
8658,https://www.renthop.com/listings/45-east-80th-st/na/15651217,45 East 80th St,"Upper East Side, Upper Manhattan, Manhattan","$11,500",2_Bed,2_Bath
8659,https://www.renthop.com/listings/ninth-avenue/2n/15773400,Ninth Avenue,"Hell's Kitchen, Midtown Manhattan, Manhattan","$6,195",4_Bed,2_Bath
8660,https://www.renthop.com/listings/ninth-avenue/2n/15773400,Ninth Avenue,"Hell's Kitchen, Midtown Manhattan, Manhattan","$6,195",4_Bed,2_Bath
8661,https://www.renthop.com/listings/west-21st-street/1412/15581756,West 21st Street,"Chelsea, Midtown Manhattan, Manhattan","$3,986",Studio,1_Bath
8662,https://www.renthop.com/listings/1142-1st-ave/1r/15764341,"1142 1st Ave, Apt 1R","Upper East Side, Upper Manhattan, Manhattan","$2,295",1_Bed,1_Bath
8663,https://www.renthop.com/listings/west-88th-street/b/15658607,West 88th Street,"Upper West Side, Upper Manhattan, Manhattan","$4,350",2_Bed,1_Bath
8664,https://www.renthop.com/listings/630-lenox-avenue/14n/15757902,"630 Lenox Avenue, Apt 14N","Central Harlem, Upper Manhattan, Manhattan","$2,950",3_Bed,2_Bath
8665,https://www.renthop.com/listings/10-montieth/11/15757434,"10 Montieth, Apt 11","Bushwick, Northern Brooklyn, Brooklyn","$2,290",Studio,1_Bath
8666,https://www.renthop.com/listings/225-east-30th-st/na/15578628,225 East 30th St,"Rose Hill, Kips Bay, Midtown Manhattan, Manhattan","$3,000",1_Bed,1_Bath
8667,https://www.renthop.com/listings/11-east-128-street/3/15769168,"11 East 128 Street, Apt 3","East Harlem, Upper Manhattan, Manhattan","$5,100",2_Bed,1.5_Bath
8668,https://www.renthop.com/listings/303-e-83-street/29h/15771876,"303 E 83 Street, Apt 29H","Yorkville, Upper East Side, Upper Manhattan, Manhattan","$3,550",1_Bed,1_Bath
8669,https://www.renthop.com/listings/4-south-pinehurst-avenue/1g/15773991,"4 South Pinehurst Avenue, Apt ...","Hudson Heights, Washington Heights, Upper Manhattan, Manhattan","$3,850",4_Bed,2_Bath
8670,https://www.renthop.com/listings/324-east-52nd-st/na/15512252,324 East 52nd St,"Turtle Bay, Midtown East, Midtown Manhattan, Manhattan","$4,800",3_Bed,1_Bath
8671,https://www.renthop.com/listings/59th-st/2r/7334730, 59th St,"Sunset Park, South Brooklyn, Brooklyn","$2,000",1_Bed,1_Bath
8672,https://www.renthop.com/listings/24t-street/2b/15766571,24t Street ,"Long Island City, Northwestern Queens, Queens","$2,900",1_Bed,1_Bath
8673,https://www.renthop.com/listings/east-10th-street/2-d/15774126,East 10th Street,"Alphabet City, East Village, Downtown Manhattan, Manhattan","$5,316",2_Bed,1_Bath
8674,https://www.renthop.com/listings/255-fort-washington-ave/34/15749158,"255 Fort Washington Ave., Apt ...","Washington Heights, Upper Manhattan, Manhattan","$2,550",2_Bed,1_Bath
8675,https://www.renthop.com/listings/e-32nd-st/7e/14505899,E 32nd St.,"Rose Hill, Kips Bay, Midtown Manhattan, Manhattan","$4,250",1_Bed,1_Bath
8676,https://www.renthop.com/listings/east-91-street/11a/15743280,East 91 Street,"Yorkville, Upper East Side, Upper Manhattan, Manhattan","$2,500",1_Bed,1_Bath
8677,https://www.renthop.com/listings/506-52nd-street/4/15427572,"506 52nd Street, Apt 4","Sunset Park, South Brooklyn, Brooklyn","$2,200",2_Bed,1_Bath
8678,https://www.renthop.com/listings/245-east-2nd-street/7/15497379,"245 East 2nd Street, Apt *7","Alphabet City, East Village, Downtown Manhattan, Manhattan","$3,995",2_Bed,1_Bath
8679,https://www.renthop.com/listings/battery-place/319/15412667, Battery Place ,"Battery Park City, Downtown Manhattan, Manhattan","$3,825",1_Bed,1_Bath
8680,https://www.renthop.com/listings/battery-place/319/15412667, Battery Place ,"Battery Park City, Downtown Manhattan, Manhattan","$3,825",1_Bed,1_Bath
8681,https://www.renthop.com/listings/1st-avenue/na/15655261,1st Avenue,"Upper East Side, Upper Manhattan, Manhattan","$2,292",Studio,1_Bath
8682,https://www.renthop.com/listings/west-68th-street/8d/15775452,West 68th Street,"Lincoln Square, Upper West Side, Upper Manhattan, Manhattan","$4,150",1_Bed,1_Bath
8683,https://www.renthop.com/listings/west-68th-street/4h/15775453,West 68th Street,"Lincoln Square, Upper West Side, Upper Manhattan, Manhattan","$4,150",1_Bed,1_Bath
8684,https://www.renthop.com/listings/lexington-ave-bedford-ave/3/15776799,Lexington Ave & Bedford Ave,"Bedford-Stuyvesant, Northern Brooklyn, Brooklyn","$2,500",2_Bed,1_Bath
8685,https://www.renthop.com/listings/853-seventh-avenue/na/15696698,853 Seventh Avenue,"Theater District, Midtown Manhattan, Manhattan","$10,250",4_Bed,2_Bath
8686,https://www.renthop.com/listings/200-east-94th-st/na/15722840,200 East 94th St,"Yorkville, Upper East Side, Upper Manhattan, Manhattan","$4,795",1_Bed,1_Bath
8687,https://www.renthop.com/listings/second-avenue/5a/15257997,Second Avenue,"Yorkville, Upper East Side, Upper Manhattan, Manhattan","$2,000",Studio,1_Bath
8688,https://www.renthop.com/listings/e-89th-st/3/15776679,E 89th St,"Yorkville, Upper East Side, Upper Manhattan, Manhattan","$2,800",2_Bed,1_Bath
8689,https://www.renthop.com/listings/midtown-east/3f/15665726,Midtown East,"Upper East Side, Upper Manhattan, Manhattan","$2,350",Studio,1_Bath
8690,https://www.renthop.com/listings/east-69th-street/na/15670841,"201 East 69th Street New York,...","Upper East Side, Upper Manhattan, Manhattan","$3,195",Studio,1_Bath
8691,https://www.renthop.com/listings/1st-ave-in-sutton-place/22e/15418841,1st Ave in Sutton Place,"Turtle Bay, Midtown East, Midtown Manhattan, Manhattan","$5,995",1_Bed,1_Bath
8692,https://www.renthop.com/listings/east-26th-street/2d/15733913,East 26th Street,"Rose Hill, Kips Bay, Midtown Manhattan, Manhattan","$2,355",1_Bed,1_Bath
8693,https://www.renthop.com/listings/207-west-23rd-st/na/14412042,208 West 23rd St,"Chelsea, Midtown Manhattan, Manhattan","$3,895",1_Bed,1_Bath
8694,https://www.renthop.com/listings/mott-st/na/13166010,Mott St,"NoLita, Downtown Manhattan, Manhattan","$2,800",1_Bed,1_Bath
8695,https://www.renthop.com/listings/east-36th-street/3-d/7974439,East 36th Street,"Murray Hill, Midtown Manhattan, Manhattan","$2,895",1_Bed,1_Bath
8696,https://www.renthop.com/listings/1675-york-avenue/18g/15761298,"1675 York Avenue, Apt 18G","Yorkville, Upper East Side, Upper Manhattan, Manhattan","$3,595",1_Bed,1_Bath
8697,https://www.renthop.com/listings/301-east-47th-st/na/15747741,301 East 47th St,"Turtle Bay, Midtown East, Midtown Manhattan, Manhattan","$7,895",4_Bed,2_Bath
8698,https://www.renthop.com/listings/235-west-56th-st/na/15747717,235 West 56th St,"Theater District, Midtown Manhattan, Manhattan","$3,200",Studio,1_Bath
8699,https://www.renthop.com/listings/east-24-street/6/15184860,East 24 Street,"Rose Hill, Kips Bay, Midtown Manhattan, Manhattan","$2,150",Studio,1_Bath
8700,https://www.renthop.com/listings/east-63rd-street-2nd/317/15191994,east 63rd street/2nd ,"Upper East Side, Upper Manhattan, Manhattan","$3,700",1_Bed,1_Bath
8701,https://www.renthop.com/listings/water-street/904/15697377, Water Street,"Financial District, Downtown Manhattan, Manhattan","$3,080",Studio,1_Bath
